"","V100","evangelical"
"277",6103186,0
"278",6103450,0
"279",6103690,0
"280",6104422,1
"281",6105721,0
"282",6105883,0
"283",6106189,1
"284",6106819,0
"285",6107569,0
"286",6108853,0
"287",6109435,0
"288",6109504,0
"289",6109621,0
"290",6109756,1
"291",6112315,0
"292",6114073,0
"293",6114430,0
"294",6114496,0
"295",6114730,0
"296",6114982,1
"297",6115138,0
"298",6115291,0
"299",6115639,0
"300",6115684,0
"301",6115753,0
"302",6116020,0
"303",6116602,0
"304",6116617,0
"305",6116641,0
"306",6116926,0
"307",6117319,0
"308",6117538,0
"309",6117898,0
"310",6117988,0
"311",6118393,0
"312",6119044,1
"313",6119086,0
"314",6119575,0
"315",6119794,0
"316",6120556,0
"317",6120670,0
"318",6121579,0
"319",6121987,0
"320",6122293,0
"321",6122980,0
"322",6124033,0
"323",6124078,0
"324",6124105,0
"325",6124555,0
"326",6125290,0
"327",6125338,0
"328",6125725,0
"329",6126049,1
"330",6126091,0
"331",6126514,0
"332",6126814,1
"333",6127027,0
"334",6127357,0
"335",6129388,0
"336",6129799,0
"337",6130531,1
"338",6130654,0
"339",6131002,0
"340",6131176,0
"341",6131602,0
"342",6133042,0
"343",6133738,0
"344",6135745,0
"345",6136222,0
"346",6136357,0
"347",6136621,0
"348",6136978,0
"349",6137311,0
"350",6137467,0
"351",6137680,0
"352",6138994,0
"353",6139630,0
"354",6139777,0
"355",6141790,0
"356",6143503,0
"357",6143698,0
"358",6143818,1
"359",6144118,0
"360",6144292,0
"361",6144649,0
"362",6144676,1
"363",6145663,0
"364",6145777,0
"365",6145894,0
"366",6146005,0
"367",6146023,0
"368",6146254,0
"369",6147469,0
"370",6147787,0
"371",6148060,0
"372",6150025,1
"373",6150307,0
"374",6150865,0
"375",6151042,0
"376",6151342,1
"377",6152659,1
"378",6152731,0
"379",6152818,0
"380",6152929,0
"381",6153178,1
"382",6153976,0
"383",6154060,0
"384",6154366,0
"385",6154402,0
"386",6154405,0
"387",6155320,0
"388",6155728,0
"389",6156862,0
"390",6157477,0
"391",6158917,0
"392",6159433,0
"393",6159493,0
"394",6159556,0
"395",6159955,0
"396",6160027,0
"397",6160582,0
"398",6160627,0
"399",6160885,0
"400",6162148,0
"401",6162379,0
"402",6162397,0
"403",6162451,0
"404",6163633,0
"405",6163840,0
"406",6164167,0
"407",6164596,0
"408",6165337,0
"409",6166117,0
"410",6166552,0
"411",6166681,0
"412",6167566,0
"413",6169090,0
"414",6169102,0
"415",6169135,0
"416",6169972,0
"417",6170380,1
"418",6170677,1
"419",6170722,0
"420",6171013,0
"421",6172192,0
"422",6172597,0
"423",6173884,1
"424",6173956,0
"425",6174784,0
"426",6174805,0
"427",6175492,0
"428",6175978,0
"429",6176416,0
"430",6176608,0
"431",6176893,1
"432",6177100,1
"433",6177103,0
"434",6178075,0
"435",6178231,0
"436",6178801,0
"437",6179116,0
"438",6179824,0
"439",6180244,0
"440",6180322,0
"441",6180373,0
"442",6180859,0
"443",6181309,1
"444",6181711,1
"445",6181831,0
"446",6182161,0
"447",6182533,0
"448",6182641,0
"449",6183316,0
"450",6183535,0
"451",6183790,0
"452",6183802,0
"453",6184183,0
"454",6184465,0
"455",6184675,0
"456",6184783,0
"457",6185314,0
"458",6185917,0
"459",6186076,0
"460",6186247,0
"461",6187606,0
"462",6187834,0
"463",6187894,0
"464",6188134,0
"465",6188404,0
"466",6188473,0
"467",6188836,0
"468",6189118,0
"469",6189667,0
"470",6189700,0
"471",6189979,0
"472",6190132,0
"473",6190474,0
"474",6190522,0
"475",6191533,0
"476",6191941,0
"477",6194263,1
"478",6194335,0
"479",6196270,0
"480",6196447,0
"481",6196819,0
"482",6197542,0
"483",6197989,1
"484",6198892,0
"485",6199018,0
"486",6199297,0
"487",6199930,0
"488",6200305,0
"489",6201253,0
"490",6201568,0
"491",6201739,0
"492",6202312,0
"493",6202816,0
"494",6203005,0
"495",6203392,0
"496",6203395,0
"497",6203668,0
"498",6203953,0
"499",6204640,0
"500",6205414,0
"501",6205525,0
"502",6205621,1
"503",6205843,0
"504",6205966,0
"505",6206467,0
"506",6206482,0
"507",6207964,0
"508",6207985,0
"509",6208102,0
"510",6209161,0
"511",6209584,0
"512",6209602,0
"513",6209893,0
"514",6210679,0
"515",6211234,0
"516",6211462,1
"517",6211867,0
"518",6212677,1
"519",6213307,0
"520",6213373,0
"521",6213406,0
"522",6213745,0
"523",6214234,0
"524",6214717,1
"525",6215893,0
"526",6215902,1
"527",6219238,1
"528",6219595,0
"529",6219886,0
"530",6219931,0
"531",6220357,0
"532",6220996,0
"533",6221155,0
"534",6221317,0
"535",6221359,1
"536",6221389,0
"537",6221590,0
"538",6222892,1
"539",6223846,0
"540",6226120,1
"541",6227644,0
"542",6227899,0
"543",6227944,0
"544",6228556,1
"545",6228946,1
"546",6229210,1
"547",6229249,0
"548",6229330,0
"549",6229975,0
"550",6230200,0
"551",6230902,1
"552",6231091,1
"553",6231727,0
"554",6231886,0
"555",6231934,0
"556",6232780,0
"557",6233152,0
"558",6233380,0
"559",6233443,0
"560",6233614,0
"561",6234040,0
"562",6234307,0
"563",6234406,0
"564",6234628,0
"565",6234832,0
"566",6235213,0
"567",6236419,0
"568",6236905,0
"569",6237076,0
"570",6237388,0
"571",6237490,0
"572",6237790,1
"573",6239176,0
"574",6239485,0
"575",6239956,0
"576",6240124,0
"577",6242347,0
"578",6242941,1
"579",6243736,0
"580",6243823,1
"581",6244531,0
"582",6244927,0
"583",6245173,1
"584",6245323,0
"585",6245488,0
"586",6245935,0
"587",6246376,0
"588",6246637,0
"589",6246664,0
"590",6248128,1
"591",6248584,0
"592",6248731,0
"593",6249055,0
"594",6249139,0
"595",6249466,1
"596",6249952,1
"597",6250888,0
"598",6251293,0
"599",6251341,0
"600",6251461,0
"601",6252076,0
"602",6252595,1
"603",6253036,1
"604",6253387,1
"605",6253930,1
"606",6253945,0
"607",6254263,0
"608",6255274,0
"609",6255589,0
"610",6256945,0
"611",6257422,0
"612",6259120,0
"613",6259207,1
"614",6259900,0
"615",6260509,0
"616",6260731,0
"617",6261661,0
"618",6261952,1
"619",6262309,1
"620",6264121,0
"621",6264169,0
"622",6264373,1
"623",6264544,0
"624",6264727,0
"625",6265123,0
"626",6265219,0
"627",6265579,0
"628",6266251,0
"629",6266326,0
"630",6266671,0
"631",6267223,0
"632",6267340,0
"633",6267379,0
"634",6267613,0
"635",6269065,0
"636",6269098,1
"637",6269317,0
"638",6270046,0
"639",6271105,0
"640",6271141,0
"641",6271258,0
"642",6271600,0
"643",6271681,0
"644",6271843,0
"645",6272548,0
"646",6273754,0
"647",6273790,1
"648",6274222,0
"649",6275299,0
"650",6275326,0
"651",6276718,1
"652",6277015,0
"653",6277093,1
"654",6277195,0
"655",6277354,1
"656",6277492,1
"657",6277864,0
"658",6278140,0
"659",6278332,1
"660",6279010,0
"661",6279694,0
"662",6279733,0
"663",6279742,1
"664",6280450,0
"665",6280606,0
"666",6281422,0
"667",6281962,1
"668",6282646,0
"669",6282718,0
"670",6282829,0
"671",6282850,1
"672",6283057,0
"673",6283879,0
"674",6283933,0
"675",6284398,0
"676",6284548,0
"677",6284557,0
"678",6285703,0
"679",6286060,0
"680",6286111,0
"681",6286294,0
"682",6287671,0
"683",6288118,1
"684",6288238,0
"685",6288322,0
"686",6288523,0
"687",6289828,0
"688",6290494,0
"689",6290680,0
"690",6291148,0
"691",6291475,1
"692",6291511,0
"693",6291559,0
"694",6291610,0
"695",6292003,0
"696",6292066,0
"697",6292438,0
"698",6292726,1
"699",6292978,0
"700",6293341,0
"701",6293398,0
"702",6293401,0
"703",6293497,0
"704",6293593,1
"705",6293782,1
"706",6294253,1
"707",6294469,1
"708",6294535,0
"709",6294580,0
"710",6295492,0
"711",6295846,0
"712",6296776,0
"713",6297475,0
"714",6297640,0
"715",6297712,0
"716",6297985,1
"717",6299194,0
"718",6302104,0
"719",6302812,0
"720",6302941,1
"721",6302959,0
"722",6304957,0
"723",6305038,0
"724",6305323,0
"725",6305452,0
"726",6306373,0
"727",6306484,1
"728",6306556,1
"729",6306736,0
"730",6306835,0
"731",6307003,0
"732",6307051,0
"733",6307213,0
"734",6307345,0
"735",6307903,0
"736",6307936,0
"737",6307990,0
"738",6308404,0
"739",6308641,0
"740",6309223,1
"741",6309523,0
"742",6309562,0
"743",6309856,0
"744",6310078,1
"745",6310477,0
"746",6311488,0
"747",6312217,0
"748",6314614,0
"749",6314665,0
"750",6314899,0
"751",6316789,0
"752",6317815,0
"753",6318937,0
"754",6319000,0
"755",6319177,0
"756",6319945,0
"757",6320047,0
"758",6320275,1
"759",6320674,0
"760",6321298,0
"761",6321550,0
"762",6321871,0
"763",6322345,0
"764",6322846,0
"765",6322858,0
"766",6324373,0
"767",6324877,0
"768",6325321,0
"769",6325423,0
"770",6327766,0
"771",6328069,0
"772",6329497,0
"773",6329503,0
"774",6330355,0
"775",6331735,0
"776",6332698,0
"777",6332761,0
"778",6332992,0
"779",6333235,0
"780",6333358,0
"781",6333379,1
"782",6333409,0
"783",6334519,1
"784",6334633,0
"785",6335599,0
"786",6335824,0
"787",6337075,0
"788",6338200,0
"789",6338314,0
"790",6339052,0
"791",6339079,1
"792",6340066,0
"793",6340252,0
"794",6341209,0
"795",6341215,0
"796",6341239,1
"797",6342721,0
"798",6344725,0
"799",6345073,0
"800",6346588,0
"801",6346702,0
"802",6348931,0
"803",6348991,0
"804",6350020,1
"805",6351616,0
"806",6351703,0
"807",6351826,1
"808",6351997,0
"809",6353086,0
"810",6353473,0
"811",6353815,0
"812",6354208,0
"813",6355423,0
"814",6355624,1
"815",6355951,0
"816",6356506,0
"817",6356788,1
"818",6357301,0
"819",6357376,0
"820",6357739,0
"821",6357850,0
"822",6358738,0
"823",6359158,0
"824",6359428,0
"825",6360970,0
"826",6362152,1
"827",6362266,0
"828",6362539,0
"829",6363880,1
"830",6364171,0
"831",6364627,0
"832",6365164,0
"833",6365692,0
"834",6365785,1
"835",6365902,0
"836",6366535,0
"837",6367492,0
"838",6367912,1
"839",6367939,0
"840",6370240,1
"841",6370705,0
"842",6370864,0
"843",6371128,0
"844",6371986,0
"845",6372031,1
"846",6372526,0
"847",6372586,1
"848",6372676,0
"849",6373069,1
"850",6373648,0
"851",6373708,0
"852",6373852,1
"853",6374020,1
"854",6374791,0
"855",6375691,0
"856",6376966,0
"857",6377224,0
"858",6377833,0
"859",6378094,0
"860",6378865,0
"861",6379345,1
"862",6380815,0
"863",6381343,0
"864",6381949,0
"865",6382648,1
"866",6382951,0
"867",6383542,0
"868",6384328,0
"869",6387202,0
"870",6387472,0
"871",6388276,0
"872",6389581,0
"873",6389599,0
"874",6389926,0
"875",6390658,0
"876",6390937,0
"877",6391759,1
"878",6392887,0
"879",6394420,0
"880",6394861,0
"881",6395092,0
"882",6396100,0
"883",6396403,0
"884",6396454,1
"885",6396571,0
"886",6396601,0
"887",6399991,0
"888",6400165,0
"889",6400900,0
"890",6401089,0
"891",6401479,0
"892",6401785,0
"893",6401797,0
"894",6402049,0
"895",6402520,0
"896",6402640,0
"897",6402658,0
"898",6402820,0
"899",6402919,0
"900",6403168,1
"901",6403204,0
"902",6404614,0
"903",6404623,0
"904",6404770,0
"905",6405019,0
"906",6405136,1
"907",6406225,0
"908",6406564,0
"909",6406732,1
"910",6406948,1
"911",6407032,0
"912",6407299,0
"913",6407593,1
"914",6407839,0
"915",6408424,0
"916",6408673,1
"917",6408712,0
"918",6409012,0
"919",6410821,0
"920",6412120,0
"921",6412390,0
"922",6412447,0
"923",6412576,0
"924",6412807,0
"925",6413071,0
"926",6413329,0
"927",6413851,0
"928",6414343,0
"929",6414478,0
"930",6415441,0
"931",6416086,0
"932",6416878,1
"933",6417520,0
"934",6417859,1
"935",6418612,0
"936",6418651,0
"937",6418786,0
"938",6419302,0
"939",6419434,1
"940",6419677,0
"941",6420124,0
"942",6420331,1
"943",6420730,0
"944",6421438,0
"945",6421519,0
"946",6422068,1
"947",6422545,0
"948",6423019,0
"949",6423205,0
"950",6423238,0
"951",6423370,0
"952",6423799,0
"953",6423853,1
"954",6424174,0
"955",6424978,0
"956",6425080,0
"957",6425296,1
"958",6425899,1
"959",6427204,0
"960",6427618,0
"961",6428227,1
"962",6428833,0
"963",6428860,0
"964",6429256,1
"965",6429643,0
"966",6429670,0
"967",6429949,1
"968",6429955,0
"969",6430054,0
"970",6430078,0
"971",6430702,0
"972",6431119,0
"973",6431437,0
"974",6431491,1
"975",6431524,0
"976",6431680,0
"977",6431761,0
"978",6432208,0
"979",6432505,0
"980",6432580,0
"981",6433213,1
"982",6433717,0
"983",6434629,0
"984",6435214,0
"985",6436093,0
"986",6436156,0
"987",6437044,0
"988",6437329,0
"989",6437461,1
"990",6437704,0
"991",6439219,0
"992",6439489,0
"993",6440494,1
"994",6440698,0
"995",6441061,0
"996",6441112,0
"997",6442297,1
"998",6442852,0
"999",6443263,1
"1000",6443431,0
"1001",6443530,0
"1002",6443770,0
"1003",6443812,1
"1004",6444013,0
"1005",6444523,1
"1006",6444547,0
"1007",6444556,0
"1008",6445660,1
"1009",6445771,0
"1010",6445942,0
"1011",6445981,0
"1012",6446113,0
"1013",6447601,1
"1014",6447805,0
"1015",6447895,0
"1016",6448789,0
"1017",6448840,1
"1018",6449617,0
"1019",6449998,1
"1020",6450826,0
"1021",6451057,0
"1022",6451846,1
"1023",6452083,0
"1024",6452470,0
"1025",6452647,0
"1026",6452746,0
"1027",6453355,0
"1028",6453448,0
"1029",6453772,0
"1030",6454465,0
"1031",6454606,0
"1032",6454819,1
"1033",6454888,0
"1034",6455932,1
"1035",6456133,0
"1036",6456190,0
"1037",6456394,0
"1038",6457447,0
"1039",6457558,0
"1040",6457744,0
"1041",6457810,0
"1042",6457945,0
"1043",6458371,0
"1044",6458395,0
"1045",6458893,0
"1046",6458908,0
"1047",6459088,1
"1048",6460918,0
"1049",6461086,0
"1050",6461296,0
"1051",6461644,0
"1052",6461839,0
"1053",6462763,1
"1054",6463498,0
"1055",6464074,1
"1056",6464560,0
"1057",6465364,1
"1058",6466000,0
"1059",6466342,0
"1060",6466360,0
"1061",6467155,0
"1062",6467500,1
"1063",6467791,1
"1064",6467896,0
"1065",6467935,1
"1066",6468430,0
"1067",6468550,0
"1068",6468739,0
"1069",6468955,0
"1070",6469030,0
"1071",6469150,0
"1072",6469810,0
"1073",6471067,0
"1074",6472462,0
"1075",6473629,0
"1076",6474076,0
"1077",6474223,0
"1078",6474247,1
"1079",6474484,0
"1080",6474553,1
"1081",6474622,0
"1082",6474682,1
"1083",6474754,0
"1084",6475042,1
"1085",6475249,0
"1086",6475429,0
"1087",6475843,0
"1088",6476278,0
"1089",6476497,1
"1090",6478348,0
"1091",6478480,0
"1092",6478495,0
"1093",6480469,1
"1094",6480619,1
"1095",6480865,1
"1096",6483094,0
"1097",6484027,0
"1098",6484282,0
"1099",6484447,0
"1100",6484453,1
"1101",6484483,1
"1102",6484762,1
"1103",6484921,0
"1104",6485242,0
"1105",6485290,0
"1106",6485917,0
"1107",6485941,0
"1108",6486316,1
"1109",6486493,0
"1110",6487417,0
"1111",6487672,0
"1112",6487882,0
"1113",6488305,0
"1114",6488377,1
"1115",6488425,0
"1116",6488578,0
"1117",6488764,0
"1118",6489076,1
"1119",6489451,1
"1120",6490006,1
"1121",6490642,1
"1122",6491365,0
"1123",6491479,0
"1124",6491722,0
"1125",6491950,1
"1126",6492163,0
"1127",6492301,0
"1128",6492829,0
"1129",6492838,1
"1130",6493021,0
"1131",6493126,0
"1132",6493477,0
"1133",6494380,0
"1134",6494695,0
"1135",6494986,1
"1136",6495214,0
"1137",6495355,0
"1138",6495565,1
"1139",6497134,0
"1140",6497269,0
"1141",6497323,0
"1142",6499345,0
"1143",6499450,0
"1144",6499957,0
"1145",6501250,0
"1146",6501661,0
"1147",6502126,0
"1148",6503881,0
"1149",6504445,1
"1150",6504517,1
"1151",6505123,0
"1152",6505375,0
"1153",6506104,1
"1154",6506296,0
"1155",6507040,0
"1156",6507163,1
"1157",6507421,1
"1158",6507526,0
"1159",6507556,1
"1160",6508420,1
"1161",6509497,0
"1162",6510154,0
"1163",6510274,0
"1164",6511087,0
"1165",6511285,0
"1166",6511366,0
"1167",6511540,0
"1168",6511672,1
"1169",6511705,0
"1170",6511744,1
"1171",6512059,0
"1172",6512098,0
"1173",6513019,1
"1174",6513442,0
"1175",6513874,0
"1176",6514126,0
"1177",6514693,0
"1178",6515059,0
"1179",6515101,0
"1180",6515692,0
"1181",6516022,1
"1182",6516079,0
"1183",6516415,0
"1184",6517036,0
"1185",6517147,0
"1186",6517201,0
"1187",6517453,0
"1188",6517543,0
"1189",6519760,0
"1190",6519841,0
"1191",6520348,0
"1192",6520474,0
"1193",6520714,0
"1194",6520726,0
"1195",6520843,1
"1196",6521503,0
"1197",6522100,1
"1198",6522316,1
"1199",6522361,1
"1200",6522445,1
"1201",6523828,0
"1202",6526180,0
"1203",6526384,0
"1204",6526774,0
"1205",6527446,1
"1206",6528379,0
"1207",6528922,0
"1208",6530569,0
"1209",6531154,0
"1210",6531280,1
"1211",6531559,0
"1212",6532042,1
"1213",6532651,0
"1214",6533647,0
"1215",6533965,0
"1216",6534385,0
"1217",6534628,1
"1218",6534778,1
"1219",6535363,0
"1220",6535675,0
"1221",6536629,0
"1222",6536845,0
"1223",6537217,0
"1224",6537376,0
"1225",6537415,0
"1226",6537478,0
"1227",6538207,0
"1228",6538288,1
"1229",6538303,0
"1230",6539371,0
"1231",6539854,0
"1232",6540652,0
"1233",6540916,0
"1234",6540955,0
"1235",6540967,0
"1236",6541036,0
"1237",6541183,0
"1238",6541594,0
"1239",6542386,0
"1240",6542509,0
"1241",6543631,1
"1242",6544003,0
"1243",6544057,0
"1244",6544912,0
"1245",6545260,1
"1246",6545848,0
"1247",6546088,0
"1248",6546400,1
"1249",6546472,0
"1250",6546487,0
"1251",6546778,0
"1252",6547705,0
"1253",6547861,1
"1254",6547996,1
"1255",6548062,0
"1256",6548101,0
"1257",6548509,1
"1258",6548830,0
"1259",6548977,0
"1260",6549121,0
"1261",6549466,0
"1262",6550213,1
"1263",6550342,0
"1264",6551209,1
"1265",6551629,1
"1266",6551875,0
"1267",6552592,0
"1268",6553081,0
"1269",6553147,0
"1270",6553987,1
"1271",6554731,0
"1272",6554818,0
"1273",6555394,0
"1274",6555481,0
"1275",6555919,0
"1276",6556366,0
"1277",6556486,1
"1278",6557386,0
"1279",6557506,0
"1280",6557866,0
"1281",6558367,0
"1282",6558709,0
"1283",6558889,0
"1284",6559432,0
"1285",6559834,0
"1286",6560434,0
"1287",6560596,0
"1288",6560884,1
"1289",6562585,0
"1290",6563833,1
"1291",6563884,1
"1292",6564085,0
"1293",6564280,0
"1294",6564529,0
"1295",6565090,0
"1296",6565144,0
"1297",6565879,0
"1298",6566071,0
"1299",6566245,0
"1300",6566572,0
"1301",6567343,1
"1302",6567601,0
"1303",6568174,0
"1304",6568336,1
"1305",6569068,0
"1306",6569152,1
"1307",6569773,0
"1308",6570163,0
"1309",6570178,0
"1310",6570430,0
"1311",6571345,0
"1312",6573067,0
"1313",6573262,1
"1314",6573886,0
"1315",6574558,0
"1316",6575854,0
"1317",6575962,0
"1318",6576106,0
"1319",6576130,0
"1320",6576184,1
"1321",6576562,0
"1322",6577723,0
"1323",6578077,1
"1324",6578221,1
"1325",6580552,0
"1326",6580714,0
"1327",6580873,1
"1328",6581191,0
"1329",6581575,0
"1330",6582010,0
"1331",6582109,0
"1332",6582169,0
"1333",6582214,0
"1334",6582247,0
"1335",6582478,0
"1336",6582820,0
"1337",6582937,0
"1338",6583477,0
"1339",6583894,0
"1340",6584866,0
"1341",6584980,0
"1342",6586624,0
"1343",6587038,0
"1344",6588028,0
"1345",6588460,0
"1346",6589651,0
"1347",6589717,0
"1348",6590683,1
"1349",6590938,0
"1350",6591160,0
"1351",6591265,0
"1352",6591517,1
"1353",6592015,0
"1354",6592186,0
"1355",6592312,0
"1356",6592585,0
"1357",6592804,0
"1358",6592996,0
"1359",6593695,0
"1360",6594685,0
"1361",6594754,0
"1362",6594856,0
"1363",6594868,0
"1364",6595261,1
"1365",6595858,0
"1366",6596020,0
"1367",6596185,0
"1368",6596314,0
"1369",6596416,0
"1370",6597637,1
"1371",6598378,0
"1372",6598435,0
"1373",6598603,1
"1374",6599644,0
"1375",6600445,1
"1376",6600622,0
"1377",6600775,1
"1378",6601453,0
"1379",6602107,1
"1380",6602539,0
"1381",6602803,0
"1382",6603091,0
"1383",6603202,0
"1384",6603280,0
"1385",6604246,0
"1386",6604453,1
"1387",6605497,0
"1388",6606166,1
"1389",6606628,0
"1390",6607066,0
"1391",6607354,0
"1392",6607492,0
"1393",6607639,0
"1394",6608149,0
"1395",6609223,1
"1396",6609547,0
"1397",6609652,0
"1398",6609994,0
"1399",6610405,0
"1400",6610786,0
"1401",6611932,0
"1402",6612445,1
"1403",6612856,0
"1404",6613087,0
"1405",6613147,0
"1406",6613489,0
"1407",6614236,1
"1408",6614548,0
"1409",6614833,0
"1410",6615331,0
"1411",6615649,0
"1412",6616378,0
"1413",6616645,1
"1414",6616750,1
"1415",6617062,1
"1416",6617368,0
"1417",6618163,0
"1418",6618958,0
"1419",6619039,0
"1420",6619432,0
"1421",6619471,0
"1422",6619999,1
"1423",6620275,0
"1424",6620293,0
"1425",6620722,0
"1426",6621253,1
"1427",6622477,0
"1428",6622975,0
"1429",6623809,1
"1430",6623929,0
"1431",6624424,1
"1432",6624664,0
"1433",6625063,1
"1434",6626005,1
"1435",6627238,0
"1436",6627850,0
"1437",6628060,0
"1438",6628192,0
"1439",6628450,0
"1440",6628684,0
"1441",6629158,0
"1442",6630499,0
"1443",6630532,0
"1444",6630580,0
"1445",6631222,0
"1446",6631285,0
"1447",6631354,0
"1448",6631570,1
"1449",6632347,0
"1450",6633142,0
"1451",6634789,0
"1452",6635185,0
"1453",6635302,0
"1454",6636733,1
"1455",6636742,0
"1456",6637936,1
"1457",6638785,0
"1458",6638800,1
"1459",6638941,0
"1460",6638944,1
"1461",6639028,0
"1462",6640741,0
"1463",6643192,0
"1464",6644791,0
"1465",6644899,0
"1466",6644905,0
"1467",6645055,0
"1468",6645130,0
"1469",6647056,1
"1470",6647962,0
"1471",6648391,0
"1472",6648847,0
"1473",6649330,0
"1474",6649336,0
"1475",6649537,0
"1476",6649699,1
"1477",6649741,1
"1478",6650425,0
"1479",6650827,0
"1480",6651130,0
"1481",6651841,0
"1482",6652360,0
"1483",6652741,1
"1484",6654193,0
"1485",6654280,0
"1486",6654559,0
"1487",6654664,0
"1488",6654790,0
"1489",6655792,0
"1490",6656161,0
"1491",6656218,0
"1492",6656866,0
"1493",6657172,0
"1494",6657343,0
"1495",6657643,0
"1496",6657679,1
"1497",6657982,0
"1498",6658132,0
"1499",6658654,0
"1500",6660127,0
"1501",6660343,0
"1502",6660646,0
"1503",6661621,1
"1504",6661969,0
