"","V100","evangelical"
"183",38067,0
"184",4540,0
"185",33069,0
"186",6099,1
"187",23798,0
"188",115,0
"189",13979,0
"190",20734,0
"191",84067,1
"192",18787,1
"193",29295,0
"194",71890,0
"195",30378,0
"196",84889,1
"197",14680,1
"198",23849,0
"199",1291,0
"200",3356,0
"201",3736,0
"202",78004,0
"203",68405,0
"204",68906,0
"205",79153,0
"206",49237,0
"207",19152,1
"208",16187,1
"209",77077,0
"210",10527,1
"211",76960,0
"212",32530,0
"213",25061,0
"214",20253,0
"215",65453,0
"216",72250,0
"217",21869,0
"218",13123,0
"219",716,0
"220",16072,0
"221",7447,0
"222",52736,0
"223",5291,0
"224",29178,0
"225",14752,0
"226",10097,0
"227",31279,0
"228",63532,0
"229",16229,0
"230",62900,0
"231",29172,0
"232",53154,0
"233",66382,0
"234",517,0
"235",18372,0
"236",28876,0
"237",54159,0
"238",12700,0
"239",54620,0
"240",27907,1
"241",15463,0
"242",11968,0
"243",32386,0
"244",9583,0
"245",36363,0
"246",77162,1
"247",29173,1
"248",7910,0
"249",9185,0
"250",25299,0
"251",46436,1
"252",78397,1
"253",14907,0
"254",66488,0
"255",66340,0
"256",38754,0
"257",5973,0
"258",16051,0
"259",13557,0
"260",67712,0
"261",14872,0
"262",29941,0
"263",68024,0
"264",24680,0
"265",66692,1
"266",29229,0
"267",40221,0
"268",8521,1
"269",63604,0
"270",14342,0
"271",71984,0
"272",66185,0
"273",34426,0
"274",78807,0
"275",27902,0
"276",31229,0
"277",18231,0
"278",35816,0
"279",71220,0
"280",55492,0
"281",68101,1
"282",34393,0
"283",24257,0
"284",70980,0
"285",3226,0
"286",31717,0
"287",28047,0
"288",52842,0
"289",28233,0
"290",26384,1
"291",29670,0
"292",19256,0
"293",32623,0
"294",47252,0
"295",3320,0
"296",33697,0
"297",63891,0
"298",32413,1
"299",33402,0
"300",10885,0
"301",26776,0
"302",64359,0
"303",13767,0
"304",15362,0
"305",36486,0
"306",31462,0
"307",20677,0
"308",77969,0
"309",21863,0
"310",31512,0
"311",8453,1
"312",28240,0
"313",75022,0
"314",9394,0
"315",14190,0
"316",28478,0
"317",56993,0
"318",27140,1
"319",12954,0
"320",71400,0
"321",24430,1
"322",25414,0
"323",83994,0
"324",26084,1
"325",10653,0
"326",17413,1
"327",7507,0
"328",3846,0
"329",31449,0
"330",31323,0
"331",2253,1
"332",36343,1
"333",56508,0
"334",21844,1
"335",3826,0
"336",15217,0
"337",55792,0
"338",23712,0
"339",1493,0
"340",38217,0
"341",22298,0
"342",53558,0
"343",36332,0
"344",21431,0
"345",24664,1
"346",22088,1
"347",22318,0
"348",12474,0
"349",76330,0
"350",10169,0
"351",10575,0
"352",71580,0
"353",74769,0
"354",9959,0
"355",3493,0
"356",8355,0
"357",32127,0
"358",14021,1
"359",26222,0
"360",32637,0
"361",17221,0
"362",83869,0
"363",20079,0
"364",19803,0
"365",22574,0
"366",1691,0
"367",16433,0
"368",74662,0
"369",73680,1
"370",24735,0
"371",68884,1
"372",33268,0
"373",81127,0
"374",80695,0
"375",83117,0
"376",7972,0
"377",64926,0
"378",7740,0
"379",13256,0
"380",70875,0
"381",32227,0
"382",25930,0
"383",33413,0
"384",66131,0
"385",14101,0
"386",63791,0
"387",64344,0
"388",7375,0
"389",70524,0
"390",12165,0
"391",66528,0
"392",5440,0
"393",83736,0
"394",11526,0
"395",70279,1
"396",83991,0
"397",54706,0
"398",21310,0
"399",30634,0
"400",70431,1
"401",76837,1
"402",3461,0
"403",53890,0
"404",85209,0
"405",17712,1
"406",75279,0
"407",48826,0
"408",28026,0
"409",4062,0
"410",494,0
"411",33947,0
"412",25696,0
"413",76275,0
"414",53863,0
"415",10899,1
"416",44896,0
"417",76038,0
"418",8068,0
"419",73972,0
"420",48708,0
"421",53338,0
"422",32559,0
"423",7437,0
"424",74097,0
"425",70583,1
"426",23777,0
"427",21976,0
"428",34098,1
"429",8080,0
"430",23475,0
"431",3607,1
"432",33599,0
"433",83800,1
"434",78855,1
"435",70126,0
"436",27960,0
"437",3363,0
"438",23811,0
"439",5014,0
"440",53681,0
"441",80023,0
"442",37706,0
"443",78896,0
"444",25957,0
"445",31336,0
"446",55483,0
"447",25792,0
"448",63541,0
"449",25603,0
"450",37659,0
"451",35998,0
"452",15124,0
"453",3597,0
"454",54847,1
"455",9543,0
"456",82453,0
"457",51525,1
"458",33744,0
"459",53933,0
"460",11662,0
"461",17257,0
"462",19554,0
"463",27959,1
"464",64643,0
"465",11435,0
"466",52872,0
"467",70390,0
"468",12763,0
"469",83105,0
"470",6771,1
"471",14155,1
"472",81244,0
"473",67552,0
"474",35932,0
"475",58753,0
"476",13151,0
"477",11747,0
"478",75108,0
"479",15084,0
"480",84147,0
"481",73755,0
"482",40019,1
"483",3696,0
"484",65130,0
"485",19194,0
"486",29209,0
"487",484,1
"488",78766,0
"489",9861,0
"490",33064,0
"491",19243,0
"492",10869,0
"493",52099,0
"494",24182,0
"495",70914,1
"496",7685,0
"497",63231,0
"498",49175,0
"499",2137,0
"500",27575,0
"501",39788,0
"502",17025,1
"503",20280,0
"504",52140,1
"505",24595,0
"506",52262,0
"507",71610,0
"508",8022,1
"509",3863,0
"510",25496,1
"511",57929,0
"512",69343,0
"513",75410,1
"514",4650,0
"515",32224,0
"516",66286,0
"517",56479,0
"518",28435,0
"519",71425,0
"520",65894,0
"521",38208,0
"522",67312,0
"523",32520,0
"524",7017,0
"525",34099,0
"526",51894,0
"527",32894,1
"528",17841,0
"529",38686,0
"530",3147,1
"531",7135,1
"532",54302,0
"533",39339,0
"534",20139,0
"535",10420,0
"536",12776,0
"537",67333,0
"538",30004,0
"539",27253,0
"540",52026,0
"541",22289,0
"542",78946,0
"543",66030,1
"544",17154,0
"545",18042,0
"546",22036,0
"547",81023,1
"548",77773,0
"549",75446,0
"550",30743,0
"551",75660,0
"552",35295,0
"553",828,0
"554",32823,0
"555",45277,0
"556",36989,0
"557",10954,0
"558",15469,0
"559",405,0
"560",7596,0
"561",31535,0
"562",23653,0
"563",25060,0
"564",70637,0
"565",3272,0
"566",15215,0
"567",13008,1
"568",77561,0
"569",35430,0
"570",71094,0
"571",66150,0
"572",18596,0
"573",16135,0
"574",18623,0
"575",74823,1
"576",70794,0
"577",69777,0
"578",81045,0
"579",73280,0
"580",71695,1
"581",34227,0
"582",30041,0
"583",29776,0
"584",81141,0
"585",23388,0
"586",53006,0
"587",19558,0
"588",81271,0
"589",26629,1
"590",7376,1
"591",2212,0
"592",1450,0
"593",13820,0
"594",79036,1
"595",73673,0
"596",6171,0
"597",13725,0
"598",33096,0
"599",17658,0
"600",35736,0
"601",26925,0
"602",6875,0
"603",25758,0
"604",66926,0
"605",22898,0
"606",15234,0
"607",26121,0
"608",15354,0
"609",72922,0
"610",21913,0
"611",33384,0
"612",8785,0
"613",48700,0
"614",78003,0
"615",76754,0
"616",26109,0
"617",23150,0
"618",53363,0
"619",22717,0
"620",77597,0
"621",56736,0
"622",3166,0
"623",13158,0
"624",8550,1
"625",66550,1
"626",67394,0
"627",70907,0
"628",35089,0
"629",84959,1
"630",19354,1
"631",62824,0
"632",13917,0
"633",10142,0
"634",13081,1
"635",31793,0
"636",7887,0
"637",15196,1
"638",67300,0
"639",22001,0
"640",68525,0
"641",6424,0
"642",21164,0
"643",72150,1
"644",21866,0
"645",30037,0
"646",22715,0
"647",7883,0
"648",10912,0
"649",75126,1
"650",34023,0
"651",5562,0
"652",48387,0
"653",62929,0
"654",15293,0
"655",66700,0
"656",70826,0
"657",23869,0
"658",85166,0
"659",64920,0
"660",27219,0
"661",63906,0
"662",12541,0
"663",20313,1
"664",27342,1
"665",57296,1
"666",48572,1
"667",19384,1
"668",3474,0
"669",71565,1
"670",66258,0
"671",12740,0
"672",53303,1
"673",17352,1
"674",69995,1
"675",84033,0
"676",65836,0
"677",82928,0
"678",57222,0
"679",24265,0
"680",21618,0
"681",70628,0
"682",29244,0
"683",33989,0
"684",602,0
"685",65508,1
"686",70750,0
"687",21432,0
"688",6048,0
"689",62608,1
"690",69813,1
"691",78423,0
"692",26812,0
"693",8766,0
"694",48640,0
"695",19608,0
"696",27895,0
"697",28778,0
"698",8444,0
"699",19712,0
"700",69415,0
"701",34817,0
"702",33255,0
"703",3503,0
"704",77994,1
"705",66333,0
"706",13168,0
"707",63875,0
"708",4405,0
"709",19004,0
"710",30432,0
"711",82729,0
"712",75216,0
"713",31614,0
"714",70555,0
"715",7294,0
"716",47715,0
"717",13918,0
"718",23022,0
"719",47370,0
"720",72285,0
"721",27887,0
"722",20908,0
"723",31774,0
"724",75154,0
"725",8659,0
"726",7816,0
"727",48784,0
"728",27242,0
"729",83059,0
"730",31223,0
"731",21672,1
"732",12586,0
"733",23956,1
"734",23795,0
"735",33929,0
"736",2144,0
"737",40861,0
"738",75161,0
"739",64161,0
"740",28589,0
"741",32585,0
"742",75813,0
"743",73567,0
"744",24736,0
"745",3599,0
"746",29379,0
"747",69808,0
"748",15324,0
"749",83769,1
"750",7804,0
"751",12340,0
"752",77296,0
"753",18573,0
"754",54251,0
"755",48661,0
"756",66114,0
"757",78484,0
"758",7721,1
"759",10093,0
"760",74349,0
"761",14222,0
"762",16660,0
"763",30892,0
"764",10540,0
"765",1831,0
"766",14461,0
"767",63021,0
"768",10277,0
"769",3542,1
"770",72013,0
"771",19026,0
"772",35012,0
"773",27361,0
"774",80370,0
"775",53543,0
"776",13601,0
"777",48996,0
"778",64798,0
"779",7300,0
"780",16297,0
"781",64896,0
"782",70562,0
"783",22729,0
"784",23127,0
"785",25395,0
"786",20386,0
"787",80640,0
"788",74793,1
"789",54761,0
"790",15180,0
"791",8623,0
"792",78978,0
"793",52765,1
"794",8025,0
"795",32380,0
"796",8906,0
"797",9713,0
"798",8146,0
"799",20230,0
"800",71498,0
"801",11575,0
"802",56872,1
"803",52621,0
"804",36861,0
"805",16972,1
"806",14803,0
"807",22505,0
"808",78752,0
"809",71873,0
"810",30512,0
"811",38142,0
"812",26931,0
"813",22468,1
"814",22532,0
"815",12272,0
"816",32513,0
"817",3742,0
"818",26731,0
"819",14731,0
"820",79472,0
"821",36426,0
"822",9427,0
"823",22475,1
"824",7396,0
"825",23735,0
"826",73266,1
"827",10526,0
"828",20464,0
"829",28947,1
"830",6555,0
"831",69689,0
"832",21090,0
"833",9339,0
"834",10461,0
"835",14300,0
"836",39983,1
"837",38299,0
"838",68013,0
"839",33934,0
"840",62126,0
"841",62933,0
"842",18568,0
"843",69757,0
"844",79185,0
"845",20992,0
"846",51491,0
"847",26759,0
"848",82222,0
"849",71019,0
"850",23060,0
"851",38376,0
"852",32776,0
"853",24945,0
"854",30380,0
"855",55845,0
"856",40251,0
"857",39280,0
"858",46376,0
"859",79070,0
"860",73927,0
"861",12035,0
"862",18548,0
"863",80742,1
"864",16710,1
"865",69671,1
"866",79933,0
"867",12251,0
"868",5416,0
"869",36760,0
"870",13076,0
"871",68844,0
"872",76737,0
"873",78410,0
"874",64472,0
"875",56564,0
"876",8973,0
"877",80374,0
"878",69280,0
"879",21295,0
"880",28826,0
"881",4078,0
"882",11802,0
"883",3149,0
"884",69247,0
"885",35386,0
"886",48927,0
"887",81082,0
"888",75493,0
"889",15955,0
"890",56120,0
"891",3169,0
"892",15663,0
"893",31574,0
"894",16335,0
"895",22376,0
"896",15790,0
"897",21406,1
"898",18125,0
"899",66173,0
"900",36358,0
"901",38941,0
"902",22445,0
"903",10117,0
"904",48800,0
"905",64712,0
"906",14471,0
"907",27473,0
"908",35980,0
"909",82495,0
"910",35959,0
"911",26969,0
"912",19304,0
"913",83082,0
"914",16316,0
"915",66386,0
"916",32032,0
"917",5333,0
"918",31766,0
"919",27095,0
"920",31878,0
"921",38644,0
"922",48816,0
"923",54016,0
"924",15796,0
"925",80703,0
"926",52984,0
"927",36846,0
"928",52040,0
"929",30706,0
"930",71664,0
"931",23592,0
"932",37511,0
"933",16009,0
"934",36732,1
"935",28495,0
"936",18498,0
"937",11169,0
"938",22247,1
"939",29350,0
"940",69959,0
"941",14246,0
"942",12613,1
"943",33981,0
"944",27541,0
"945",82092,1
"946",3823,0
"947",23985,0
"948",28581,0
"949",1344,0
"950",33961,0
"951",12610,0
"952",32584,0
"953",4396,1
"954",66571,0
"955",25756,0
"956",15212,0
"957",70092,0
"958",63456,0
"959",49808,1
"960",12850,1
"961",37627,0
"962",32833,0
"963",8877,0
"964",77850,0
"965",33832,0
"966",23149,0
"967",35337,0
"968",34219,0
"969",75540,1
"970",53231,1
"971",69063,0
"972",83901,0
"973",12091,1
"974",7323,1
"975",81635,0
"976",32885,0
"977",7425,0
"978",1563,0
"979",78135,0
"980",1055,0
"981",49172,0
"982",66082,0
"983",81916,0
"984",75110,0
"985",30139,0
"986",2661,0
"987",84994,0
"988",22797,0
"989",54428,0
"990",23401,0
"991",31608,0
"992",27533,0
"993",6955,0
"994",65121,0
"995",11993,0
"996",18300,0
"997",8604,0
"998",3378,0
"999",74902,0
"1000",1925,0
"1001",1679,0
"1002",10581,0
"1003",15226,0
"1004",5640,0
"1005",15211,0
"1006",68355,0
"1007",7699,0
"1008",13136,0
"1009",56722,0
"1010",41052,0
"1011",48772,0
"1012",18432,0
"1013",79353,0
"1014",69298,0
"1015",21087,0
"1016",6713,0
"1017",25163,0
"1018",24655,0
"1019",18070,0
"1020",4725,0
"1021",32312,0
"1022",12338,0
"1023",25191,0
"1024",76104,0
"1025",80525,0
"1026",7168,0
"1027",35085,0
"1028",10456,0
"1029",65397,0
"1030",70163,1
"1031",25978,0
"1032",36197,1
"1033",13044,0
"1034",4705,1
"1035",55328,0
"1036",66059,0
"1037",70090,0
"1038",39980,0
"1039",53385,0
"1040",79064,0
"1041",37395,1
"1042",25928,1
"1043",28184,0
"1044",77480,0
"1045",10599,0
"1046",48974,0
"1047",72095,0
"1048",4661,0
"1049",34692,0
"1050",79398,0
"1051",74901,0
"1052",75803,0
"1053",56397,0
"1054",29330,0
"1055",14108,0
"1056",68835,0
"1057",25550,0
"1058",69365,0
"1059",73052,1
"1060",10704,0
"1061",3752,0
"1062",27632,1
"1063",79500,0
"1064",5322,0
"1065",35423,0
"1066",33132,0
"1067",32519,0
"1068",12939,1
"1069",70549,0
"1070",24274,0
"1071",71596,0
"1072",56464,0
"1073",22112,0
"1074",63794,0
"1075",16397,0
"1076",15591,0
"1077",77604,1
"1078",53770,0
"1079",54111,0
"1080",39641,0
"1081",71225,1
"1082",77932,0
"1083",31594,0
"1084",23957,0
"1085",83560,0
"1086",19795,0
"1087",45458,0
"1088",24755,0
"1089",18665,0
"1090",31591,0
"1091",10039,0
"1092",53666,0
"1093",10018,0
"1094",77207,0
"1095",28099,0
"1096",9057,0
"1097",34732,0
"1098",30640,0
"1099",17569,0
"1100",84929,0
"1101",32680,0
"1102",38329,0
"1103",22005,0
"1104",65478,0
"1105",24894,0
"1106",65958,0
"1107",26079,0
"1108",21,0
"1109",75676,0
"1110",3397,0
"1111",79708,1
"1112",71736,0
"1113",26332,0
"1114",73925,0
"1115",30181,0
"1116",19980,0
"1117",20456,0
"1118",84073,0
"1119",37673,0
"1120",17381,0
"1121",36354,0
"1122",8138,0
"1123",78006,0
"1124",8121,1
"1125",4817,0
"1126",32784,0
"1127",22497,0
"1128",72372,0
"1129",27689,0
"1130",17020,0
"1131",64200,0
"1132",17550,0
"1133",22869,0
"1134",54197,0
"1135",24315,0
"1136",9449,0
"1137",16546,0
"1138",48465,0
"1139",17440,0
"1140",7660,0
"1141",26304,1
"1142",62823,1
"1143",71475,0
"1144",14979,0
"1145",21395,0
"1146",35403,0
"1147",15237,1
"1148",57797,0
"1149",9886,1
"1150",38051,0
"1151",6682,0
"1152",6625,1
"1153",17442,1
"1154",20082,1
"1155",32387,1
"1156",40144,0
"1157",19372,0
"1158",67819,0
"1159",26946,0
"1160",85038,0
"1161",8583,1
"1162",36788,1
"1163",8141,1
"1164",31326,0
"1165",19392,0
"1166",65881,0
"1167",23856,0
"1168",71605,0
"1169",30034,0
"1170",70307,0
"1171",39158,0
"1172",32514,1
"1173",12494,0
"1174",23503,0
"1175",3239,0
"1176",7684,0
"1177",11276,0
"1178",8469,0
"1179",26178,1
"1180",16457,0
"1181",67482,0
"1182",83968,0
"1183",80463,0
"1184",39949,0
"1185",21165,0
"1186",17364,0
"1187",20802,0
"1188",38398,0
"1189",71727,0
"1190",11167,0
"1191",81359,1
"1192",3373,0
"1193",21946,0
"1194",54317,0
"1195",22720,0
"1196",11107,0
"1197",56777,1
"1198",15650,0
"1199",78339,0
"1200",39961,0
"1201",35238,0
"1202",73119,0
"1203",53232,0
"1204",15801,0
"1205",23850,0
"1206",12908,0
"1207",40264,0
"1208",29387,0
"1209",8928,0
"1210",74786,0
"1211",30244,0
"1212",78368,0
"1213",34680,1
"1214",17104,0
"1215",75292,0
"1216",35516,0
"1217",66472,0
"1218",52449,0
"1219",501,0
"1220",34188,0
"1221",1902,0
"1222",16689,0
"1223",33270,0
"1224",11028,1
"1225",20912,0
"1226",25165,0
"1227",48252,1
"1228",18100,0
"1229",68291,0
"1230",18711,1
"1231",34047,0
"1232",7026,0
"1233",63917,0
"1234",44394,0
"1235",69532,0
"1236",48206,0
"1237",39874,0
"1238",22897,0
"1239",70534,0
"1240",63099,0
"1241",64808,0
"1242",80068,0
"1243",28030,0
"1244",43587,0
"1245",25254,0
"1246",52705,0
"1247",18151,0
"1248",51822,0
"1249",13199,0
"1250",21006,0
"1251",29262,0
"1252",11144,0
"1253",12414,0
"1254",81540,0
"1255",33657,0
"1256",24898,0
"1257",56127,0
"1258",76496,0
"1259",72050,0
"1260",30994,0
"1261",27787,0
"1262",63097,0
"1263",35501,0
"1264",8585,0
"1265",23961,1
"1266",10602,0
"1267",13784,1
"1268",20618,0
"1269",36849,1
"1270",68152,1
"1271",23736,0
"1272",49694,1
"1273",31898,0
"1274",74199,0
"1275",70674,1
"1276",40350,1
"1277",62603,0
"1278",38078,0
"1279",521,1
"1280",6754,0
"1281",80541,0
"1282",75025,0
"1283",22938,0
"1284",8093,0
"1285",19058,1
"1286",83144,0
"1287",1603,0
"1288",77372,0
"1289",18146,1
"1290",80177,0
"1291",10447,0
"1292",65692,0
"1293",22727,0
"1294",16894,1
"1295",12535,0
"1296",12729,0
"1297",29637,0
"1298",20662,0
"1299",10426,0
"1300",3400,0
"1301",35451,0
"1302",15564,0
"1303",80150,1
"1304",26947,1
"1305",19663,1
"1306",18843,0
"1307",36192,0
"1308",52411,0
"1309",15339,0
"1310",31014,1
"1311",1632,0
"1312",200,1
"1313",16573,0
"1314",744,0
"1315",11394,0
"1316",70823,0
"1317",25005,0
"1318",19440,0
"1319",26864,0
"1320",74404,0
"1321",67034,0
"1322",40199,0
"1323",79902,0
"1324",18480,0
"1325",7574,0
"1326",3586,0
"1327",4260,0
"1328",13316,0
"1329",1096,0
"1330",63489,0
"1331",19973,0
"1332",2132,0
"1333",1860,0
"1334",85016,0
"1335",39368,0
"1336",18155,0
"1337",18408,0
"1338",9838,1
"1339",4199,0
"1340",25093,0
"1341",51994,0
"1342",22341,1
"1343",11618,0
"1344",18764,0
"1345",57439,1
"1346",10016,0
"1347",30283,0
"1348",15459,1
"1349",75785,0
"1350",83516,1
"1351",32377,0
"1352",78737,1
"1353",39647,0
"1354",28485,1
"1355",3509,0
"1356",73338,0
"1357",16321,0
"1358",30979,0
"1359",8385,1
"1360",52124,0
"1361",20244,1
"1362",37945,0
"1363",65608,0
"1364",3895,0
"1365",27648,1
"1366",34375,1
"1367",26966,0
"1368",28248,0
"1369",32875,0
"1370",28490,0
"1371",45936,0
"1372",36547,0
"1373",18970,0
"1374",3659,0
"1375",82372,1
"1376",81159,0
"1377",16586,1
"1378",77608,1
"1379",52735,0
"1380",4011,0
"1381",14963,0
"1382",65929,0
"1383",33099,0
"1384",37122,0
"1385",2041,0
"1386",11277,1
"1387",23677,1
"1388",82678,0
"1389",75366,1
"1390",55818,0
"1391",48763,0
"1392",77112,0
"1393",22773,0
"1394",35255,0
"1395",66165,0
"1396",65303,0
"1397",22138,0
"1398",79346,0
"1399",8642,1
"1400",17869,1
"1401",66605,0
"1402",74172,0
"1403",82195,0
"1404",6,0
"1405",17959,1
"1406",23123,1
"1407",34263,0
"1408",33035,0
"1409",5652,0
"1410",10788,1
"1411",69723,0
"1412",7577,0
"1413",6323,0
"1414",7516,0
"1415",17880,1
"1416",15110,0
"1417",38043,0
"1418",38846,0
"1419",79177,0
"1420",36384,0
"1421",13270,0
"1422",70854,0
"1423",1396,1
"1424",83077,1
"1425",78625,0
"1426",38436,0
"1427",37420,0
"1428",9461,0
"1429",7947,1
"1430",31446,0
"1431",31284,1
"1432",32095,1
"1433",69391,0
"1434",34737,0
"1435",43468,0
"1436",82689,0
"1437",22235,0
"1438",7568,0
"1439",31441,0
"1440",25903,0
"1441",33881,0
"1442",30650,1
"1443",28959,0
"1444",67777,0
"1445",22061,0
"1446",80539,0
"1447",32189,0
"1448",80772,0
"1449",34222,0
"1450",64105,1
"1451",12713,0
"1452",25357,0
"1453",14141,0
"1454",78964,0
"1455",10646,0
"1456",70693,0
"1457",76469,0
"1458",12329,0
"1459",35345,0
"1460",33843,0
"1461",63689,0
"1462",54491,0
"1463",15515,0
"1464",26620,0
"1465",26486,0
"1466",55173,0
"1467",30616,0
"1468",66200,0
"1469",12762,0
"1470",66291,0
"1471",33364,0
"1472",9565,0
"1473",79934,0
"1474",31384,0
"1475",18642,0
"1476",73857,0
"1477",5866,1
"1478",49097,0
"1479",76546,0
"1480",74908,0
"1481",34974,1
"1482",55963,1
"1483",25286,0
"1484",3053,0
"1485",64803,0
"1486",23578,0
"1487",8548,0
"1488",69447,0
"1489",27985,0
"1490",18937,0
"1491",26034,0
"1492",48796,0
"1493",19551,0
"1494",7068,0
"1495",6449,1
"1496",34694,0
"1497",17246,0
"1498",76661,0
"1499",51997,0
"1500",33619,1
"1501",29734,0
"1502",63211,0
"1503",4934,1
"1504",1108,0
"1505",13258,0
"1506",75173,0
"1507",24239,0
"1508",29033,0
"1509",56906,0
"1510",31567,0
"1511",9991,0
"1512",3009,0
"1513",26283,0
"1514",22841,0
"1515",13900,1
"1516",10498,0
"1517",57069,0
"1518",325,1
"1519",32300,0
"1520",73992,0
"1521",14743,1
"1522",9345,0
"1523",21745,0
"1524",53258,0
"1525",4089,0
"1526",23372,0
"1527",8849,1
"1528",16698,0
"1529",19862,0
"1530",80833,0
"1531",23977,0
"1532",41920,1
"1533",31370,1
"1534",18074,0
"1535",20718,0
"1536",75915,1
"1537",16325,0
"1538",9506,0
"1539",77646,1
"1540",19059,0
"1541",33262,0
"1542",52659,0
"1543",27669,0
"1544",77014,1
"1545",21199,1
"1546",22426,0
"1547",25943,0
"1548",15274,0
"1549",15765,0
"1550",32854,0
"1551",53996,0
"1552",20486,0
"1553",22437,0
"1554",12033,0
"1555",9371,0
"1556",33258,0
"1557",902,0
"1558",66440,0
"1559",27821,1
"1560",14279,0
"1561",10123,1
"1562",50040,0
"1563",18758,0
"1564",8736,0
"1565",53445,0
"1566",70404,1
"1567",56820,0
"1568",5533,1
"1569",23436,0
"1570",23824,0
"1571",26849,1
"1572",24001,0
"1573",74874,0
"1574",24704,0
"1575",13454,0
"1576",63499,0
"1577",10701,1
"1578",55797,0
"1579",65314,1
"1580",80945,0
"1581",27307,1
"1582",49569,0
"1583",31149,0
"1584",27236,0
"1585",27599,0
"1586",63063,0
"1587",13345,1
"1588",53187,0
"1589",22560,1
"1590",14617,0
"1591",3631,1
"1592",53683,0
"1593",56494,0
"1594",1145,0
"1595",78835,0
"1596",28744,0
"1597",64658,0
"1598",28948,0
"1599",11190,1
"1600",29401,0
"1601",11058,0
"1602",13593,1
"1603",16441,0
"1604",2008,0
"1605",12681,0
"1606",12848,0
"1607",51778,0
"1608",29409,0
"1609",20748,0
"1610",17252,0
"1611",22111,1
"1612",42855,0
"1613",34668,0
"1614",23990,0
"1615",80251,0
"1616",829,0
"1617",32659,0
"1618",1803,0
"1619",14439,1
"1620",84056,0
"1621",36941,0
"1622",77589,0
"1623",19499,1
"1624",32466,0
"1625",31963,0
"1626",9759,0
"1627",66061,0
"1628",76935,0
"1629",18154,0
"1630",19265,0
"1631",70576,0
"1632",66426,0
"1633",79328,0
"1634",77361,0
"1635",17832,0
"1636",21328,0
"1637",12016,0
"1638",6277,0
"1639",24637,0
"1640",19371,0
"1641",16410,0
"1642",72769,0
"1643",26227,0
"1644",10700,0
"1645",80292,0
"1646",17606,1
"1647",25243,0
"1648",32425,0
"1649",83563,1
"1650",32598,1
"1651",39215,0
"1652",32724,0
"1653",67704,1
"1654",11697,0
"1655",64878,0
"1656",19314,0
"1657",68825,0
"1658",577,1
"1659",33386,0
"1660",31415,0
"1661",22854,0
"1662",27405,0
"1663",39809,0
"1664",71047,0
"1665",29719,0
"1666",35347,0
