"","V101","evangelical"
"860",226604274,0
"861",226604295,1
"862",226604296,1
"863",226604300,0
"864",226604304,0
"865",226604308,0
"866",226604312,0
"867",226604313,1
"868",226604318,0
"869",226604329,1
"870",226604332,0
"871",226604338,0
"872",226604372,1
"873",226604375,0
"874",226604422,1
"875",226604452,0
"876",226604458,1
"877",226604496,1
"878",226604529,0
"879",226604540,1
"880",226604541,0
"881",226604549,0
"882",226604574,0
"883",226604615,0
"884",226604625,0
"885",226604627,0
"886",226604676,0
"887",226604678,0
"888",226604686,0
"889",226604803,0
"890",226604838,1
"891",226604847,0
"892",226604855,0
"893",226604859,1
"894",226604874,0
"895",226604906,0
"896",226604911,0
"897",226604915,1
"898",226604920,0
"899",226605476,0
"900",226606099,1
"901",226606184,0
"902",226606218,1
"903",226606254,0
"904",226606301,0
"905",226606336,0
"906",226606357,0
"907",226606373,1
"908",226606433,0
"909",226606459,0
"910",226606472,0
"911",226606503,0
"912",226606510,0
"913",226606576,0
"914",226606577,0
"915",226606580,0
"916",226607220,0
"917",226607346,0
"918",226607435,1
"919",226607445,0
"920",226607458,0
"921",226607494,0
"922",226607503,0
"923",226607522,0
"924",226607531,0
"925",226607537,0
"926",226607543,0
"927",226607547,0
"928",226607553,0
"929",226607592,1
"930",226607602,0
"931",226607611,0
"932",226607621,0
"933",226607632,1
"934",226607729,0
"935",226607733,1
"936",226607791,0
"937",226607875,1
"938",226607885,1
"939",226608201,0
"940",226608223,0
"941",226608225,0
"942",226608233,0
"943",226608781,0
"944",226609509,1
"945",226609533,0
"946",226609543,0
"947",226609546,0
"948",226609579,0
"949",226609584,0
"950",226609602,0
"951",226609609,0
"952",226609637,0
"953",226609674,0
"954",226609677,1
"955",226609687,0
"956",226609688,1
"957",226609691,0
"958",226609697,0
"959",226609735,0
"960",226609757,0
"961",226609781,0
"962",226609803,0
"963",226609815,1
"964",226609821,0
"965",226609864,0
"966",226609866,0
"967",226610124,0
"968",226610459,0
"969",226610525,0
"970",226610573,1
"971",226610586,1
"972",226610641,0
"973",226610677,0
"974",226610689,0
"975",226610703,0
"976",226610712,1
"977",226610714,0
"978",226610720,0
"979",226610757,1
"980",226610783,0
"981",226610894,1
"982",226610912,0
"983",226610952,0
"984",226610965,1
"985",226611026,1
"986",226611027,0
"987",226611228,0
"988",226611230,0
"989",226611239,0
"990",226611245,0
"991",226612384,0
"992",226612502,0
"993",226612521,0
"994",226612540,1
"995",226612577,0
"996",226612600,0
"997",226612601,1
"998",226612677,1
"999",226612702,0
"1000",226612703,0
"1001",226612705,0
"1002",226612743,0
"1003",226612761,0
"1004",226612805,1
"1005",226612811,0
"1006",226612827,0
"1007",226613590,1
"1008",226613646,0
"1009",226613655,0
"1010",226613674,0
"1011",226613756,1
"1012",226613805,0
"1013",226613862,1
"1014",226613926,0
"1015",226613971,0
"1016",226614035,1
"1017",226614049,0
"1018",226614191,0
"1019",226614214,0
"1020",226614230,1
"1021",226615466,0
"1022",226615525,0
"1023",226615529,0
"1024",226615546,0
"1025",226615549,0
"1026",226615554,0
"1027",226615559,1
"1028",226615621,1
"1029",226615632,0
"1030",226615633,0
"1031",226615656,0
"1032",226615675,0
"1033",226615681,0
"1034",226615748,1
"1035",226615775,0
"1036",226615785,0
"1037",226616095,1
"1038",226617126,0
"1039",226618304,0
"1040",226641389,0
"1041",226641778,1
"1042",226644790,0
"1043",226647129,0
"1044",226647617,1
"1045",226651132,0
"1046",226651136,0
"1047",226653449,0
"1048",226653783,0
"1049",226653937,0
"1050",226654566,1
"1051",226655146,0
"1052",226656555,0
"1053",226658267,0
"1054",226661392,0
"1055",226661459,0
"1056",226664116,0
"1057",226664561,1
"1058",226664666,0
"1059",226667468,1
"1060",226668500,0
"1061",226670629,1
"1062",226671014,0
"1063",226671135,1
"1064",226671186,0
"1065",226671402,0
"1066",226674609,0
"1067",226674719,1
"1068",226677652,1
"1069",226677834,0
"1070",226678136,0
"1071",226684413,0
"1072",226687106,0
"1073",226687122,0
"1074",226687370,1
"1075",226687428,0
"1076",226687519,0
"1077",226687846,0
"1078",226692404,1
"1079",226694278,0
"1080",226697834,0
"1081",226713856,0
"1082",226720204,0
"1083",226733980,1
"1084",226736622,0
"1085",226752903,0
"1086",226758326,0
"1087",226763510,1
"1088",226770245,1
"1089",226776051,0
"1090",226778424,0
"1091",226779649,1
"1092",226782575,0
"1093",226782651,0
"1094",226783169,1
"1095",226783377,0
"1096",226786375,0
"1097",226786862,0
"1098",226787187,0
"1099",226787617,0
"1100",226789201,1
"1101",226789232,1
"1102",226789517,1
"1103",226790191,0
"1104",226790348,0
"1105",226791016,0
"1106",226791071,1
"1107",226791223,0
"1108",226793447,0
"1109",226793865,1
"1110",226794378,0
"1111",226794794,0
"1112",226795032,1
"1113",226796277,0
"1114",226797527,0
"1115",226797576,0
"1116",226797803,0
"1117",226797963,1
"1118",226798408,0
"1119",226798420,0
"1120",226800127,0
"1121",226800317,0
"1122",226801413,1
"1123",226801448,0
"1124",226801593,0
"1125",226801977,0
"1126",226802160,0
"1127",226802410,0
"1128",226803955,0
"1129",226804483,1
"1130",226805110,0
"1131",226805265,0
"1132",226805728,0
"1133",226805792,0
"1134",226805827,0
"1135",226805842,0
"1136",226805983,0
"1137",226806154,0
"1138",226806477,1
"1139",226808623,0
"1140",226808802,0
"1141",226808887,0
"1142",226808892,0
"1143",226809206,0
"1144",226809388,0
"1145",226809459,0
"1146",226809946,0
"1147",226812304,0
"1148",226813414,0
"1149",226813954,0
"1150",226815311,0
"1151",226815570,0
"1152",226816746,1
"1153",226817316,1
"1154",226819843,0
"1155",226820095,0
"1156",226820409,0
"1157",226820414,0
"1158",226821174,1
"1159",226821190,0
"1160",226821220,0
"1161",226821265,0
"1162",226823327,0
"1163",226824255,0
"1164",226824537,0
"1165",226824619,0
"1166",226826283,0
"1167",226826888,1
"1168",226827634,0
"1169",226827720,0
"1170",226828110,0
"1171",226828243,0
"1172",226828290,0
"1173",226829789,0
"1174",226830242,0
"1175",226830973,0
"1176",226831073,0
"1177",226831192,0
"1178",226833405,0
"1179",226833470,0
"1180",226839240,0
"1181",226839314,0
"1182",226841740,0
"1183",226858557,0
"1184",226865621,1
"1185",226865888,1
"1186",226869501,0
"1187",226872025,0
"1188",226875155,0
"1189",226880022,0
"1190",226886439,0
"1191",226889022,1
"1192",226891122,0
"1193",226898719,0
"1194",226907365,0
"1195",226910351,0
"1196",226913697,0
"1197",226913704,1
"1198",226916508,1
"1199",226917885,0
"1200",226918203,0
"1201",226921365,0
"1202",226921399,1
"1203",226921400,1
"1204",226921472,0
"1205",226921518,0
"1206",226921779,0
"1207",226922272,1
"1208",226922380,1
"1209",226924548,0
"1210",226924817,0
"1211",226926889,0
"1212",226927359,0
"1213",226927915,0
"1214",226928086,0
"1215",226928206,0
"1216",226928319,0
"1217",226928388,1
"1218",226928472,0
"1219",226928592,1
"1220",226928672,1
"1221",226928790,1
"1222",226931095,1
"1223",226931279,0
"1224",226931422,0
"1225",226931590,0
"1226",226931744,0
"1227",226931787,0
"1228",226931823,0
"1229",226931946,1
"1230",226932268,0
"1231",226932359,0
"1232",226933933,0
"1233",226934581,0
"1234",226934755,0
"1235",226934756,0
"1236",226935393,1
"1237",226938095,0
"1238",226938153,0
"1239",226938242,0
"1240",226938473,0
"1241",226938575,0
"1242",226938591,0
"1243",226938677,0
"1244",226939198,0
"1245",226939257,0
"1246",226939301,0
"1247",226940520,0
"1248",226940623,0
"1249",226941239,1
"1250",226941280,0
"1251",226941526,1
"1252",226941527,0
"1253",226941551,1
"1254",226941707,0
"1255",226941725,0
"1256",226941783,0
"1257",226941837,0
"1258",226941838,0
"1259",226942011,0
"1260",226942081,0
"1261",226942083,0
"1262",226942240,0
"1263",226942276,1
"1264",226942328,1
"1265",226942358,0
"1266",226942818,0
"1267",226944574,0
"1268",226945345,1
"1269",226945399,0
"1270",226945448,0
"1271",226945672,0
"1272",226945706,1
"1273",226945820,0
"1274",226945914,0
"1275",226945989,0
"1276",226948164,0
"1277",226948416,0
"1278",226948487,0
"1279",226948638,1
"1280",226949086,0
"1281",226949398,0
"1282",226949411,0
"1283",226949413,0
"1284",226951552,0
"1285",226951892,1
"1286",226952372,0
"1287",226952765,0
"1288",226952938,0
"1289",226953165,0
"1290",226955353,1
"1291",226955393,0
"1292",226955411,0
"1293",226955425,1
"1294",226955621,0
"1295",226955833,0
"1296",226956214,0
"1297",226956425,0
"1298",226956453,1
"1299",226956549,0
"1300",226957847,0
"1301",226957865,0
"1302",226958547,0
"1303",226958814,0
"1304",226959009,1
"1305",226959171,0
"1306",226959483,0
"1307",226959699,0
"1308",226959805,0
"1309",226960034,0
"1310",226960731,0
"1311",226961258,0
"1312",226962034,1
"1313",226962071,0
"1314",226962096,0
"1315",226962508,1
"1316",226962756,0
"1317",226962845,0
"1318",226963026,0
"1319",226963256,0
"1320",226965435,1
"1321",226965466,0
"1322",226965876,0
"1323",226965984,0
"1324",226966111,0
"1325",226966120,1
"1326",226966131,0
"1327",226967569,0
"1328",226968728,1
"1329",226968878,1
"1330",226969039,1
"1331",226970661,0
"1332",226970968,0
"1333",226977317,0
"1334",226978565,0
"1335",226979008,0
"1336",226979234,1
"1337",226981903,1
"1338",226981927,1
"1339",226983833,0
"1340",226994602,1
"1341",226999610,1
"1342",226999735,0
"1343",227001648,0
"1344",227001908,0
"1345",227004569,0
"1346",227006986,1
"1347",227011932,0
"1348",227013566,0
"1349",227014544,0
"1350",227016901,0
"1351",227018751,0
"1352",227018752,0
"1353",227021992,0
"1354",227029580,0
"1355",227034022,0
"1356",227034942,0
"1357",227037151,0
"1358",227037498,0
"1359",227040056,1
"1360",227046770,0
"1361",227049546,0
"1362",227051461,1
"1363",227052013,0
"1364",227054460,0
"1365",227054480,1
"1366",227054590,0
"1367",227054674,0
"1368",227054743,0
"1369",227054818,0
"1370",227054826,0
"1371",227055216,0
"1372",227055252,1
"1373",227055279,1
"1374",227055289,0
"1375",227056242,0
"1376",227056716,0
"1377",227056821,0
"1378",227057501,1
"1379",227057515,0
"1380",227057518,0
"1381",227057534,0
"1382",227057549,0
"1383",227057625,0
"1384",227057650,0
"1385",227057868,0
"1386",227058110,0
"1387",227059012,0
"1388",227059346,1
"1389",227059371,0
"1390",227059751,0
"1391",227059834,0
"1392",227060251,0
"1393",227060287,0
"1394",227060503,0
"1395",227060504,0
"1396",227060603,0
"1397",227060607,0
"1398",227060628,0
"1399",227060661,0
"1400",227060725,0
"1401",227060765,0
"1402",227060834,0
"1403",227060976,0
"1404",227061011,1
"1405",227061025,0
"1406",227061145,0
"1407",227061168,0
"1408",227061182,0
"1409",227061216,0
"1410",227061239,0
"1411",227061309,0
"1412",227062406,1
"1413",227062424,0
"1414",227062580,1
"1415",227063026,0
"1416",227063156,0
"1417",227063196,0
"1418",227063253,0
"1419",227063281,0
"1420",227063311,0
"1421",227063349,0
"1422",227063423,0
"1423",227063428,0
"1424",227063439,0
"1425",227063508,0
"1426",227063526,0
"1427",227063620,1
"1428",227063682,0
"1429",227063689,0
"1430",227063740,1
"1431",227063755,0
"1432",227063763,0
"1433",227063764,1
"1434",227063802,0
"1435",227063806,0
"1436",227064036,0
"1437",227064253,0
"1438",227064308,1
"1439",227065538,0
"1440",227065897,0
"1441",227065909,0
"1442",227066017,0
"1443",227066064,1
"1444",227066152,0
"1445",227066162,0
"1446",227066176,0
"1447",227066245,1
"1448",227066275,0
"1449",227066283,0
"1450",227066424,0
"1451",227066541,0
"1452",227066656,0
"1453",227066717,0
"1454",227066722,0
"1455",227066731,0
"1456",227066780,0
"1457",227066897,1
"1458",227066983,1
"1459",227067057,0
"1460",227067110,0
"1461",227067174,1
"1462",227067220,1
"1463",227068988,1
"1464",227069201,1
"1465",227069206,1
"1466",227069502,0
"1467",227069512,0
"1468",227069515,1
"1469",227069607,1
"1470",227069725,0
"1471",227069755,0
"1472",227069868,1
"1473",227069965,0
"1474",227070017,0
"1475",227070250,0
"1476",227070252,0
"1477",227070260,0
"1478",227070305,1
"1479",227070342,0
"1480",227070401,0
"1481",227070422,1
"1482",227071680,0
"1483",227072097,0
"1484",227072116,0
"1485",227072166,0
"1486",227072205,0
"1487",227072237,0
"1488",227072241,0
"1489",227072437,0
"1490",227072459,1
"1491",227072483,1
"1492",227072740,1
"1493",227072808,0
"1494",227072848,0
"1495",227072851,1
"1496",227072877,1
"1497",227072959,1
