"","V101","evangelical"
"465",301411073,0
"466",301411138,0
"467",301411142,0
"468",301411202,0
"469",301411245,0
"470",301411277,0
"471",301411315,1
"472",301411331,0
"473",301411352,0
"474",301411361,0
"475",301411364,1
"476",301411396,0
"477",301411440,0
"478",301411461,0
"479",301411462,0
"480",301411464,0
"481",301411466,0
"482",301411470,0
"483",301411502,0
"484",301411504,0
"485",301411532,0
"486",301411632,0
"487",301411657,0
"488",301411670,0
"489",301411671,0
"490",301411684,0
"491",301412384,0
"492",301412388,0
"493",301412510,1
"494",301412545,0
"495",301412637,0
"496",301412645,0
"497",301412686,0
"498",301412695,0
"499",301412702,1
"500",301412712,0
"501",301412721,0
"502",301412733,0
"503",301412740,0
"504",301412754,0
"505",301412807,0
"506",301412827,0
"507",301412845,0
"508",301412874,0
"509",301412895,0
"510",301412898,0
"511",301412899,0
"512",301412901,0
"513",301412909,0
"514",301413001,0
"515",301413075,0
"516",301413082,1
"517",301413096,0
"518",301413100,0
"519",301413202,0
"520",301413258,1
"521",301413265,0
"522",301413290,1
"523",301413317,1
"524",301413369,0
"525",301413386,0
"526",301413398,0
"527",301413403,0
"528",301413418,1
"529",301413505,0
"530",301413530,1
"531",301413572,0
"532",301413606,0
"533",301413620,0
"534",301413675,0
"535",301413677,0
"536",301413681,0
"537",301413730,0
"538",301413755,0
"539",301413768,0
"540",301418212,0
"541",301418392,0
"542",301418455,1
"543",301418470,0
"544",301418635,0
"545",301418650,0
"546",301418684,0
"547",301418697,0
"548",301418712,1
"549",301418829,1
"550",301418847,0
"551",301418862,0
"552",301418864,0
"553",301418911,0
"554",301418912,0
"555",301418933,1
"556",301418942,0
"557",301418967,0
"558",301418968,0
"559",301419001,1
"560",301419007,0
"561",301419016,0
"562",301419052,0
"563",301419060,0
"564",301419075,0
"565",301419724,0
"566",301419755,1
"567",301419780,0
"568",301419873,0
"569",301419880,0
"570",301419939,0
"571",301419965,1
"572",301420007,0
"573",301420051,1
"574",301420146,0
"575",301420148,0
"576",301420185,1
"577",301420191,0
"578",301420231,0
"579",301420256,1
"580",301420287,0
"581",301420345,0
"582",301420356,0
"583",301420361,0
"584",301420377,0
"585",301420381,0
"586",301420402,1
"587",301420425,0
"588",301420450,0
"589",301420463,1
"590",301420528,0
"591",301420587,1
"592",301420635,0
"593",301420641,0
"594",301420643,1
"595",301420672,0
"596",301420678,0
"597",301420711,1
"598",301420751,0
"599",301420753,0
"600",301420781,0
"601",301420796,0
"602",301420803,0
"603",301420808,0
"604",301420845,0
"605",301420936,0
"606",301420941,0
"607",301420947,0
"608",301420951,0
"609",301420993,0
"610",301421076,0
"611",301421090,0
"612",301421148,0
"613",301421165,1
"614",301421170,0
"615",301421184,0
"616",301421633,1
"617",301421654,0
"618",301421663,0
"619",301421664,0
"620",301421671,1
"621",301421677,0
"622",301421693,0
"623",301421697,0
"624",301422326,0
"625",301422441,0
"626",301422487,1
"627",301422556,0
"628",301422593,0
"629",301422595,0
"630",301422647,0
"631",301422712,0
"632",301422762,0
"633",301422776,0
"634",301422784,0
"635",301422813,1
"636",301422905,0
"637",301423526,1
"638",301423859,0
"639",301424005,0
"640",301424060,0
"641",301424136,1
"642",301424162,0
"643",301424257,0
"644",301424383,0
"645",301424566,0
"646",301424601,0
"647",301424680,0
"648",301424706,1
"649",301424719,0
"650",301424809,1
"651",301424810,1
"652",301424823,0
"653",301424842,1
"654",301424846,0
"655",301425220,0
"656",301425239,0
"657",301425242,0
"658",301425252,0
"659",301425262,0
"660",301425334,1
"661",301425349,1
"662",301425350,0
"663",301425359,1
"664",301425366,0
"665",301425432,1
"666",301425446,0
"667",301425970,0
"668",301426242,0
"669",301427282,1
"670",301427447,0
"671",301427660,0
"672",301428367,0
"673",301428589,0
"674",301429971,1
"675",301432301,0
"676",301435830,0
"677",301437214,0
"678",301437725,0
"679",301438918,0
"680",301443677,0
"681",301450455,0
"682",301452032,0
"683",301456497,0
"684",301462199,0
"685",301467561,0
"686",301468785,1
"687",301468802,0
"688",301468922,1
"689",301474744,0
"690",301474981,1
"691",301475050,0
"692",301477786,0
"693",301479650,0
"694",301479662,0
"695",301480139,1
"696",301482386,0
"697",301483392,0
"698",301489008,0
"699",301490204,0
"700",301505942,0
"701",301505981,0
"702",301513389,0
"703",301513403,1
"704",301513626,0
"705",301513644,0
"706",301514053,0
"707",301514074,0
"708",301514091,0
"709",301514115,0
"710",301514183,0
"711",301514200,0
"712",301514364,0
"713",301514368,0
"714",301514392,0
"715",301514401,0
"716",301514418,0
"717",301514452,0
"718",301514569,0
"719",301514809,0
"720",301514863,0
"721",301514875,0
"722",301514927,0
"723",301514952,0
"724",301514953,0
"725",301514984,1
"726",301514988,1
"727",301515016,1
"728",301515075,0
"729",301515080,0
"730",301515127,0
"731",301515136,0
"732",301515194,0
"733",301515265,0
"734",301515483,0
"735",301522386,0
"736",301522393,0
"737",301522426,0
"738",301522435,0
"739",301522560,0
"740",301522562,1
"741",301522843,0
"742",301522870,0
"743",301523132,0
"744",301523181,0
"745",301523265,0
"746",301523676,0
"747",301523942,0
"748",301524042,1
"749",301524089,0
"750",301524114,0
"751",301524117,0
"752",301524120,0
"753",301524183,0
"754",301524192,0
"755",301524300,1
"756",301524355,0
"757",301524376,0
"758",301524464,1
"759",301524479,0
"760",301524571,0
"761",301524652,1
"762",301524754,1
"763",301524774,0
"764",301524816,1
"765",301524852,0
"766",301529152,0
"767",301529471,0
"768",301529478,0
"769",301530417,0
"770",301531236,0
"771",301533127,1
"772",301533595,0
"773",301533804,0
"774",301533873,0
"775",301534302,0
"776",301534324,0
"777",301535058,0
"778",301535094,0
"779",301535268,0
"780",301535685,1
"781",301574705,0
"782",301587216,0
"783",301631236,0
"784",301814974,1
"785",301826403,0
"786",301838642,0
"787",301839465,0
"788",301839475,1
"789",301839913,0
"790",301843867,0
"791",301844387,1
"792",301851742,0
"793",301852207,0
"794",301853556,0
"795",301853689,0
"796",301855208,1
"797",301860485,0
"798",301867910,0
"799",301868725,0
"800",301868920,1
"801",301874737,1
"802",301879577,1
"803",301895190,0
"804",301895404,0
"805",301921981,0
"806",301924857,0
"807",301934508,0
"808",301934521,0
"809",301937415,0
"810",301937753,0
"811",301937952,0
"812",301938022,0
"813",301938025,1
"814",301938137,0
"815",301938255,0
"816",301938375,0
"817",301938447,0
"818",301938767,0
"819",301938943,0
"820",301940929,0
"821",301941000,1
"822",301941252,0
"823",301942025,0
"824",301943793,0
"825",301945916,0
"826",301946036,0
"827",301946080,1
"828",301946183,1
"829",301946270,0
"830",301946632,0
"831",301946741,1
"832",301946747,0
"833",301946800,0
"834",301946984,0
"835",301947950,0
"836",301950048,0
"837",301950125,0
"838",301950446,0
"839",301950716,0
"840",301950806,0
"841",301950998,1
"842",301951670,1
"843",301953594,0
"844",301955024,0
"845",301957649,0
"846",301957781,1
"847",301958230,1
"848",301958243,0
"849",301959639,1
"850",301960943,0
"851",301961173,0
"852",301962270,0
"853",301962395,0
"854",301962405,1
"855",301962454,0
"856",301962571,0
"857",301962615,0
"858",301965337,1
"859",301965778,0
"860",301966523,0
"861",301968675,0
"862",301969123,0
"863",301969148,0
"864",301969418,0
"865",301972469,0
"866",301972792,0
"867",301973211,0
"868",301975464,0
"869",301975598,0
"870",301975643,0
"871",301975716,0
"872",301976370,0
"873",301978859,0
"874",301978904,0
"875",301981755,0
"876",301981846,0
"877",301984299,0
"878",301986596,0
"879",301986754,0
"880",301987158,0
"881",301987159,0
"882",301987254,0
"883",301989200,0
"884",301989412,0
"885",301990387,1
"886",301991921,0
"887",301994598,0
"888",301994629,0
"889",301994637,1
"890",301997180,1
"891",302000621,0
"892",302002642,0
"893",302004833,0
"894",302005061,0
"895",302007685,1
"896",302008180,0
"897",302009722,1
"898",302010669,1
"899",302011674,1
"900",302014086,0
"901",302015144,0
"902",302018378,0
"903",302020166,0
"904",302020306,0
"905",302021265,1
"906",302021396,0
"907",302024016,0
"908",302024301,1
"909",302025132,0
"910",302025750,0
"911",302028388,0
"912",302030613,1
"913",302031598,0
"914",302031834,0
"915",302032550,0
"916",302035808,0
"917",302036313,0
"918",302038844,0
"919",302042541,1
"920",302042562,0
"921",302042939,0
"922",302042959,0
"923",302046109,0
"924",302046119,1
"925",302046449,0
"926",302048876,1
"927",302049141,0
"928",302049351,1
"929",302049368,0
"930",302051667,0
"931",302051754,1
"932",302052729,1
"933",302054722,0
"934",302057619,0
"935",302060069,0
"936",302066553,0
"937",302066938,0
"938",302069072,0
"939",302070633,0
"940",302074051,0
"941",302074422,0
"942",302090290,1
"943",302096688,0
"944",302101462,0
"945",302109727,0
"946",302118455,0
"947",302123524,0
"948",302125488,1
"949",302129627,0
"950",302133760,0
"951",302135167,0
"952",302135969,1
"953",302136602,0
"954",302136902,1
"955",302137206,0
"956",302137279,1
"957",302139803,1
"958",302140020,1
"959",302140502,0
"960",302140546,0
"961",302142685,0
"962",302143284,0
"963",302143736,1
"964",302143933,0
"965",302144125,0
"966",302144356,0
"967",302145861,1
"968",302146424,0
"969",302146769,0
"970",302147258,0
"971",302147542,0
"972",302147898,0
"973",302147928,0
"974",302148109,0
"975",302150847,0
"976",302151613,0
"977",302151698,1
"978",302151736,0
"979",302151937,1
"980",302154399,1
"981",302154581,0
"982",302154690,0
"983",302155714,0
"984",302155788,1
"985",302158245,1
"986",302158309,0
"987",302158662,0
"988",302158672,0
"989",302159167,0
"990",302159989,1
"991",302162250,0
"992",302165790,0
"993",302165800,0
"994",302172176,1
"995",302178124,1
"996",302179253,0
"997",302180258,0
"998",302182547,0
"999",302189186,1
"1000",302199777,1
"1001",302199830,0
"1002",302202014,0
"1003",302202043,1
"1004",302202069,0
"1005",302204551,0
"1006",302204572,0
"1007",302204598,0
"1008",302204630,0
"1009",302206522,1
"1010",302206601,0
"1011",302206634,0
"1012",302208897,0
"1013",302208974,0
"1014",302211043,0
"1015",302212635,0
"1016",302213233,0
"1017",302215414,0
"1018",302215718,0
"1019",302215755,1
"1020",302215758,0
"1021",302215937,0
"1022",302217907,0
"1023",302218157,0
"1024",302218186,1
"1025",302219562,0
"1026",302220094,1
"1027",302222223,0
"1028",302222406,0
"1029",302224154,0
"1030",302224222,0
"1031",302224241,1
"1032",302225691,0
"1033",302225993,0
"1034",302228151,0
"1035",302230831,0
"1036",302234190,0
"1037",302238808,0
"1038",302244989,0
"1039",302245024,0
"1040",302245768,0
"1041",302247004,1
"1042",302247320,1
"1043",302247578,0
"1044",302251611,0
"1045",302252078,0
"1046",302252115,0
"1047",302252285,0
"1048",302252288,0
"1049",302252441,0
"1050",302252451,1
"1051",302252727,0
"1052",302252763,0
"1053",302255228,0
"1054",302255258,0
"1055",302255367,0
"1056",302255447,0
"1057",302255591,0
"1058",302255664,0
"1059",302255880,0
"1060",302258174,0
"1061",302258217,0
"1062",302258296,0
"1063",302258305,0
"1064",302258625,1
"1065",302258893,0
"1066",302259113,1
"1067",302259364,0
"1068",302259521,1
"1069",302262203,1
"1070",302262572,0
"1071",302262866,1
"1072",302262915,0
"1073",302262969,0
"1074",302263020,0
"1075",302263094,0
"1076",302264088,0
"1077",302265488,1
"1078",302265566,0
"1079",302265606,0
"1080",302265651,0
"1081",302265675,1
"1082",302266225,0
"1083",302266302,1
"1084",302266308,1
"1085",302266316,0
"1086",302266806,0
"1087",302267982,0
"1088",302269363,0
"1089",302269548,1
"1090",302269611,0
"1091",302269710,1
"1092",302269787,0
"1093",302271552,1
"1094",302271601,0
"1095",302271678,0
"1096",302271834,1
"1097",302271884,1
"1098",302271964,0
"1099",302272050,1
"1100",302272192,1
"1101",302272213,0
"1102",302272242,1
"1103",302272315,1
"1104",302273389,0
"1105",302273510,1
"1106",302275739,0
"1107",302275912,0
"1108",302276146,0
"1109",302276177,1
"1110",302276232,0
"1111",302276532,0
"1112",302276546,0
"1113",302279372,0
"1114",302279455,0
"1115",302279708,1
"1116",302279783,0
"1117",302279935,0
"1118",302279943,1
"1119",302280159,0
"1120",302282642,0
"1121",302283150,0
"1122",302283189,0
"1123",302283539,0
"1124",302283588,0
"1125",302283616,0
"1126",302283620,0
"1127",302283624,0
"1128",302283740,0
"1129",302283818,0
"1130",302283903,0
"1131",302284229,0
"1132",302286585,0
"1133",302286588,0
"1134",302286595,0
"1135",302286785,0
"1136",302286793,0
"1137",302286829,0
"1138",302286841,0
"1139",302286900,0
"1140",302287004,0
"1141",302287217,1
"1142",302287256,0
"1143",302287376,0
"1144",302287399,0
"1145",302287400,0
"1146",302287486,0
"1147",302287554,1
"1148",302287728,0
"1149",302288207,0
"1150",302290642,1
"1151",302290838,0
"1152",302290866,0
"1153",302290909,0
"1154",302290996,0
"1155",302291048,0
"1156",302291090,0
"1157",302291228,0
"1158",302291358,0
"1159",302291380,0
"1160",302291432,0
"1161",302291544,0
"1162",302293762,0
"1163",302293859,0
"1164",302294047,0
"1165",302294074,0
"1166",302294093,0
"1167",302294111,0
"1168",302294146,0
"1169",302294296,0
"1170",302294357,0
"1171",302294461,0
"1172",302294489,0
"1173",302294497,0
"1174",302294530,0
"1175",302294709,1
"1176",302297727,0
"1177",302297987,0
"1178",302298005,0
"1179",302298025,0
"1180",302298398,1
"1181",302298775,0
"1182",302298804,0
"1183",302298886,0
"1184",302298936,0
"1185",302301116,0
"1186",302301701,0
"1187",302301816,0
"1188",302302329,1
"1189",302302377,0
"1190",302302385,1
"1191",302302449,0
"1192",302302582,0
"1193",302302591,1
"1194",302302606,0
"1195",302302905,0
"1196",302305747,1
"1197",302306004,1
"1198",302306027,1
"1199",302306029,0
"1200",302306099,1
"1201",302306244,1
"1202",302306545,0
"1203",302306624,0
"1204",302306647,0
"1205",302306902,0
"1206",302307332,0
"1207",302307340,0
"1208",302309782,0
"1209",302309810,0
"1210",302310123,0
"1211",302310164,0
"1212",302310505,0
"1213",302310543,0
"1214",302310592,0
"1215",302310606,0
"1216",302310619,0
"1217",302310678,1
"1218",302310746,0
"1219",302310768,0
"1220",302310962,0
"1221",302311318,0
"1222",302311348,0
"1223",302311419,0
"1224",302311489,0
"1225",302311628,0
"1226",302311681,0
"1227",302314136,1
"1228",302314141,0
"1229",302314147,1
"1230",302314226,1
"1231",302314231,0
"1232",302314426,0
"1233",302314894,0
"1234",302314915,0
"1235",302315088,0
"1236",302315105,0
"1237",302315108,0
"1238",302315217,0
"1239",302315244,0
"1240",302315345,0
"1241",302316003,0
"1242",302316031,1
"1243",302316119,0
"1244",302318101,0
"1245",302318332,1
"1246",302318469,1
"1247",302318544,0
"1248",302318719,0
"1249",302318894,1
"1250",302318899,1
"1251",302319093,0
"1252",302319145,0
"1253",302319155,0
"1254",302319235,1
"1255",302319442,0
"1256",302319743,0
"1257",302319789,0
"1258",302319841,0
"1259",302319953,0
"1260",302319987,0
"1261",302320060,0
"1262",302322646,0
"1263",302322851,0
"1264",302323213,1
"1265",302323224,0
"1266",302323466,0
"1267",302323673,0
"1268",302323732,0
"1269",302323850,0
"1270",302323894,0
"1271",302324406,0
"1272",302324511,1
"1273",302327001,0
"1274",302327127,0
"1275",302327149,0
"1276",302327158,1
"1277",302327231,0
"1278",302327444,1
"1279",302327509,0
"1280",302327526,1
"1281",302327565,0
"1282",302327707,0
"1283",302327993,0
"1284",302328079,0
"1285",302328102,0
"1286",302328171,0
"1287",302328173,0
"1288",302328196,1
"1289",302328221,0
"1290",302328463,0
"1291",302328589,0
"1292",302328619,0
"1293",302328699,0
"1294",302328745,0
"1295",302328757,1
"1296",302328789,0
"1297",302331690,0
"1298",302331959,0
"1299",302332014,0
"1300",302332083,1
"1301",302332372,1
"1302",302332451,0
"1303",302332463,0
"1304",302332475,1
"1305",302337765,0
"1306",302338981,0
"1307",302344191,0
"1308",302347280,0
"1309",302348227,0
"1310",302350738,0
"1311",302355506,0
"1312",302361090,0
"1313",302361138,1
"1314",302374765,0
"1315",302379333,0
"1316",302382715,0
"1317",302385005,0
"1318",302385051,0
"1319",302386415,0
"1320",302387841,0
"1321",302387843,0
"1322",302388412,0
"1323",302388444,0
"1324",302388446,1
"1325",302388459,0
"1326",302391550,0
"1327",302391562,1
"1328",302392187,0
"1329",302392550,0
"1330",302392568,0
"1331",302392578,0
"1332",302392582,0
"1333",302392609,0
"1334",302392686,0
"1335",302392705,1
"1336",302392747,0
"1337",302392778,1
"1338",302392839,1
"1339",302392898,0
"1340",302392924,0
"1341",302393131,1
"1342",302393260,0
"1343",302393373,0
"1344",302393458,0
"1345",302393459,0
"1346",302393463,0
"1347",302393529,0
"1348",302393583,1
"1349",302393875,0
"1350",302394995,1
"1351",302395286,0
"1352",302395298,0
"1353",302396315,0
"1354",302396406,0
"1355",302396470,0
"1356",302396481,0
"1357",302396483,0
"1358",302396608,0
"1359",302396756,0
"1360",302396776,0
"1361",302396792,0
"1362",302396801,0
"1363",302396884,1
"1364",302396904,0
"1365",302396948,1
"1366",302396991,0
"1367",302397041,0
"1368",302397067,0
"1369",302397104,0
"1370",302397108,0
"1371",302397113,1
"1372",302397159,0
"1373",302397212,1
"1374",302397235,0
"1375",302398712,1
"1376",302398788,0
"1377",302398839,0
"1378",302398847,1
"1379",302398877,0
"1380",302398881,0
"1381",302398908,0
"1382",302398915,0
"1383",302399733,0
"1384",302399761,0
"1385",302399776,1
"1386",302399797,0
"1387",302399823,0
"1388",302399872,0
"1389",302399930,0
"1390",302399974,1
"1391",302400021,0
"1392",302400028,1
"1393",302400035,0
"1394",302400053,0
"1395",302400104,0
"1396",302400237,1
"1397",302400261,0
"1398",302400374,0
"1399",302400495,0
"1400",302400500,0
"1401",302400589,0
"1402",302400596,0
"1403",302400605,1
"1404",302400630,0
"1405",302400641,1
"1406",302400673,1
"1407",302400683,1
"1408",302400693,0
"1409",302400714,1
"1410",302400732,0
"1411",302400772,0
"1412",302400773,1
"1413",302400797,0
"1414",302400815,0
"1415",302400835,1
"1416",302400858,0
"1417",302401041,0
"1418",302401079,0
"1419",302401113,0
"1420",302401174,0
"1421",302402525,1
"1422",302402531,0
"1423",302402555,0
"1424",302402601,1
"1425",302402644,0
"1426",302402657,0
"1427",302402668,0
"1428",302402677,0
"1429",302402680,0
"1430",302402687,1
"1431",302403544,0
"1432",302403552,0
"1433",302403557,0
"1434",302403665,1
"1435",302403684,0
"1436",302403702,1
"1437",302403739,0
"1438",302403741,0
"1439",302404122,0
"1440",302404124,0
"1441",302404172,0
"1442",302404234,0
"1443",302404377,0
"1444",302404712,0
"1445",302404780,0
"1446",302404942,0
"1447",302406449,0
"1448",302406454,0
"1449",302406530,1
"1450",302406533,1
"1451",302406593,0
"1452",302406597,0
"1453",302406653,0
"1454",302406701,0
"1455",302406718,1
"1456",302406730,0
"1457",302406755,0
"1458",302407415,0
"1459",302407582,1
"1460",302407610,1
"1461",302407693,0
"1462",302407699,0
"1463",302407714,0
"1464",302407821,0
"1465",302407858,0
"1466",302407895,0
"1467",302407899,1
"1468",302407910,0
"1469",302407946,0
"1470",302407947,0
"1471",302408034,0
"1472",302408095,1
"1473",302408200,0
"1474",302408242,0
"1475",302408399,0
"1476",302408404,0
"1477",302408457,0
"1478",302408572,0
"1479",302408581,0
"1480",302408716,0
"1481",302408753,1
"1482",302408782,0
"1483",302408906,0
"1484",302408938,0
"1485",302408952,1
"1486",302410074,0
"1487",302410503,0
"1488",302410534,0
"1489",302410538,0
"1490",302410578,0
"1491",302410585,0
"1492",302410601,0
"1493",302410604,0
"1494",302410632,0
"1495",302410696,0
"1496",302410703,0
